 FRQ,I,J,Aij,Bij
  0.2064000E+00,           5,           6,  0.8064351E+04, -0.2532966E+05
  0.2064000E+00,           6,           1, -0.5446735E+02, -0.2510332E+03
  0.2064000E+00,           6,           2, -0.6354059E+05,  0.3655577E+06
  0.2064000E+00,           6,           3, -0.5718919E+03, -0.1754806E+04
  0.2064000E+00,           6,           4,  0.3317617E+07,  0.2485923E+07
  0.2064000E+00,           6,           5, -0.2551421E+05, -0.1440394E+06
  0.2064000E+00,           6,           6,  0.9975813E+08,  0.8749868E+08
  0.2112000E+00,           1,           1,  0.1015656E+04,  0.4037581E+03
  0.2112000E+00,           1,           2, -0.5898206E+00, -0.1004331E+01
  0.2112000E+00,           1,           3,  0.2589853E+04,  0.6466312E+02
  0.2112000E+00,           1,           4,  0.2323836E+01,  0.4286268E+01
  0.2112000E+00,           1,           5,  0.4882762E+06,  0.1713165E+06
  0.2112000E+00,           1,           6, -0.8225084E+01, -0.7581086E+02
  0.2112000E+00,           2,           1,  0.3055728E+01,  0.6178938E+01
  0.2112000E+00,           2,           2,  0.1681549E+05,  0.1793905E+05
  0.2112000E+00,           2,           3,  0.8925171E+01,  0.1205168E+02
  0.2112000E+00,           2,           4, -0.7903989E+05, -0.2836235E+05
  0.2112000E+00,           2,           5,  0.1577367E+04,  0.3144960E+04
  0.2112000E+00,           2,           6, -0.3331708E+04,  0.3486627E+06
  0.2112000E+00,           3,           1,  0.2140404E+04, -0.3674044E+03
  0.2112000E+00,           3,           2,  0.1023548E+01,  0.6903412E+01
  0.2112000E+00,           3,           3,  0.9317623E+05,  0.1355447E+05
  0.2112000E+00,           3,           4,  0.7675858E+02, -0.8045100E+02
  0.2112000E+00,           3,           5,  0.1804174E+07,  0.1758453E+06
  0.2112000E+00,           3,           6,  0.4464356E+03,  0.2167310E+03
  0.2112000E+00,           4,           1, -0.5201627E+02, -0.6643985E+02
  0.2112000E+00,           4,           2, -0.6176900E+05, -0.3024008E+05
  0.2112000E+00,           4,           3, -0.1076004E+03, -0.1585896E+03
  0.2112000E+00,           4,           4,  0.2921818E+07,  0.6075223E+06
  0.2112000E+00,           4,           5, -0.2613293E+05, -0.3481695E+05
  0.2112000E+00,           4,           6,  0.2904049E+07,  0.2248393E+07
  0.2112000E+00,           5,           1,  0.4736188E+06,  0.1616574E+06
  0.2112000E+00,           5,           2, -0.1954665E+03, -0.2024629E+03
  0.2112000E+00,           5,           3,  0.1979476E+07,  0.3530454E+06
  0.2112000E+00,           5,           4,  0.2282960E+04, -0.1185313E+04
  0.2112000E+00,           5,           5,  0.2875362E+09,  0.8606911E+08
  0.2112000E+00,           5,           6, -0.9868702E+03, -0.2852915E+05
  0.2112000E+00,           6,           1,  0.1426559E+03,  0.2836495E+03
  0.2112000E+00,           6,           2, -0.4936045E+05,  0.3307782E+06
  0.2112000E+00,           6,           3,  0.5218146E+03,  0.2598924E+03
  0.2112000E+00,           6,           4,  0.3532059E+07,  0.2557259E+07
  0.2112000E+00,           6,           5,  0.7923434E+05,  0.1365100E+06
  0.2112000E+00,           6,           6,  0.1008259E+09,  0.8733436E+08
  0.2112000E+00,           1,           1,  0.1015656E+04,  0.4037581E+03
  0.2112000E+00,           1,           2, -0.5898206E+00, -0.1004331E+01
  0.2112000E+00,           1,           3,  0.2589853E+04,  0.6466312E+02
  0.2112000E+00,           1,           4,  0.2323836E+01,  0.4286268E+01
  0.2112000E+00,           1,           5,  0.4882762E+06,  0.1713165E+06
  0.2112000E+00,           1,           6, -0.8225084E+01, -0.7581086E+02
  0.2112000E+00,           2,           1,  0.3055728E+01,  0.6178938E+01
  0.2112000E+00,           2,           2,  0.1681549E+05,  0.1793905E+05
  0.2112000E+00,           2,           3,  0.8925171E+01,  0.1205168E+02
  0.2112000E+00,           2,           4, -0.7903989E+05, -0.2836235E+05
  0.2112000E+00,           2,           5,  0.1577367E+04,  0.3144960E+04
  0.2112000E+00,           2,           6, -0.3331708E+04,  0.3486627E+06
  0.2112000E+00,           3,           1,  0.2140404E+04, -0.3674044E+03
  0.2112000E+00,           3,           2,  0.1023548E+01,  0.6903412E+01
  0.2112000E+00,           3,           3,  0.9317623E+05,  0.1355447E+05
  0.2112000E+00,           3,           4,  0.7675858E+02, -0.8045100E+02
  0.2112000E+00,           3,           5,  0.1804174E+07,  0.1758453E+06
  0.2112000E+00,           3,           6,  0.4464356E+03,  0.2167310E+03
  0.2112000E+00,           4,           1, -0.5201627E+02, -0.6643985E+02
  0.2112000E+00,           4,           2, -0.6176900E+05, -0.3024008E+05
  0.2112000E+00,           4,           3, -0.1076004E+03, -0.1585896E+03
  0.2112000E+00,           4,           4,  0.2921818E+07,  0.6075223E+06
  0.2112000E+00,           4,           5, -0.2613293E+05, -0.3481695E+05
  0.2112000E+00,           4,           6,  0.2904049E+07,  0.2248393E+07
  0.2112000E+00,           5,           1,  0.4736188E+06,  0.1616574E+06
  0.2112000E+00,           5,           2, -0.1954665E+03, -0.2024629E+03
  0.2112000E+00,           5,           3,  0.1979476E+07,  0.3530454E+06
  0.2112000E+00,           5,           4,  0.2282960E+04, -0.1185313E+04
  0.2112000E+00,           5,           5,  0.2875362E+09,  0.8606911E+08
  0.2112000E+00,           5,           6, -0.9868702E+03, -0.2852915E+05
  0.2112000E+00,           6,           1,  0.1426559E+03,  0.2836495E+03
  0.2112000E+00,           6,           2, -0.4936045E+05,  0.3307782E+06
  0.2112000E+00,           6,           3,  0.5218146E+03,  0.2598924E+03
  0.2112000E+00,           6,           4,  0.3532059E+07,  0.2557259E+07
  0.2112000E+00,           6,           5,  0.7923434E+05,  0.1365100E+06
  0.2112000E+00,           6,           6,  0.1008259E+09,  0.8733436E+08
  0.2112000E+00,           1,           1,  0.1015656E+04,  0.4037581E+03
  0.2112000E+00,           1,           2, -0.5898206E+00, -0.1004331E+01
  0.2112000E+00,           1,           3,  0.2589853E+04,  0.6466312E+02
  0.2112000E+00,           1,           4,  0.2323836E+01,  0.4286268E+01
  0.2112000E+00,           1,           5,  0.4882762E+06,  0.1713165E+06
  0.2112000E+00,           1,           6, -0.8225084E+01, -0.7581086E+02
  0.2112000E+00,           2,           1,  0.3055728E+01,  0.6178938E+01
  0.2112000E+00,           2,           2,  0.1681549E+05,  0.1793905E+05
  0.2112000E+00,           2,           3,  0.8925171E+01,  0.1205168E+02
  0.2112000E+00,           2,           4, -0.7903989E+05, -0.2836235E+05
  0.2112000E+00,           2,           5,  0.1577367E+04,  0.3144960E+04
  0.2112000E+00,           2,           6, -0.3331708E+04,  0.3486627E+06
  0.2112000E+00,           3,           1,  0.2140404E+04, -0.3674044E+03
  0.2112000E+00,           3,           2,  0.1023548E+01,  0.6903412E+01
  0.2112000E+00,           3,           3,  0.9317623E+05,  0.1355447E+05
  0.2112000E+00,           3,           4,  0.7675858E+02, -0.8045100E+02
  0.2112000E+00,           3,           5,  0.1804174E+07,  0.1758453E+06
  0.2112000E+00,           3,           6,  0.4464356E+03,  0.2167310E+03
  0.2112000E+00,           4,           1, -0.5201627E+02, -0.6643985E+02
  0.2112000E+00,           4,           2, -0.6176900E+05, -0.3024008E+05
  0.2112000E+00,           4,           3, -0.1076004E+03, -0.1585896E+03
  0.2112000E+00,           4,           4,  0.2921818E+07,  0.6075223E+06
  0.2112000E+00,           4,           5, -0.2613293E+05, -0.3481695E+05
  0.2112000E+00,           4,           6,  0.2904049E+07,  0.2248393E+07
  0.2112000E+00,           5,           1,  0.4736188E+06,  0.1616574E+06
  0.2112000E+00,           5,           2, -0.1954665E+03, -0.2024629E+03
  0.2112000E+00,           5,           3,  0.1979476E+07,  0.3530454E+06
  0.2112000E+00,           5,           4,  0.2282960E+04, -0.1185313E+04
  0.2112000E+00,           5,           5,  0.2875362E+09,  0.8606911E+08
  0.2112000E+00,           5,           6, -0.9868702E+03, -0.2852915E+05
  0.2112000E+00,           6,           1,  0.1426559E+03,  0.2836495E+03
  0.2112000E+00,           6,           2, -0.4936045E+05,  0.3307782E+06
  0.2112000E+00,           6,           3,  0.5218146E+03,  0.2598924E+03
  0.2112000E+00,           6,           4,  0.3532059E+07,  0.2557259E+07
  0.2112000E+00,           6,           5,  0.7923434E+05,  0.1365100E+06
  0.2112000E+00,           6,           6,  0.1008259E+09,  0.8733436E+08
  0.2160000E+00,           1,           1,  0.7202252E+03,  0.4557449E+03
  0.2160000E+00,           1,           2,  0.2372307E+00, -0.1860288E+01
  0.2160000E+00,           1,           3, -0.9452664E+03, -0.1397097E+04
  0.2160000E+00,           1,           4, -0.6695664E+01,  0.8951594E+01
  0.2160000E+00,           1,           5,  0.3225550E+06,  0.1614979E+06
  0.2160000E+00,           1,           6,  0.2577037E+02, -0.1853466E+03
  0.2160000E+00,           2,           1, -0.8575522E+01, -0.1592882E+01
  0.2160000E+00,           2,           2,  0.1610466E+05,  0.1793495E+05
  0.2160000E+00,           2,           3, -0.7642620E+02, -0.9691125E+02
  0.2160000E+00,           2,           4, -0.7779602E+05, -0.4224292E+05
  0.2160000E+00,           2,           5, -0.4224556E+04, -0.2090842E+04
  0.2160000E+00,           2,           6, -0.8279839E+04,  0.2925958E+06
  0.2160000E+00,           3,           1,  0.1877441E+04,  0.3658727E+02
  0.2160000E+00,           3,           2,  0.4500647E+01,  0.3730140E+01
  0.2160000E+00,           3,           3,  0.8782577E+05,  0.9629441E+04
  0.2160000E+00,           3,           4,  0.6095366E+02, -0.5670560E+02
  0.2160000E+00,           3,           5,  0.1650744E+07,  0.2806264E+06
  0.2160000E+00,           3,           6,  0.6830776E+03,  0.1269000E+03
  0.2160000E+00,           4,           1,  0.9907298E+02, -0.7602418E+00
  0.2160000E+00,           4,           2, -0.7300210E+05, -0.3862168E+05
  0.2160000E+00,           4,           3,  0.1047871E+04,  0.9382819E+03
  0.2160000E+00,           4,           4,  0.3048409E+07,  0.6435752E+06
  0.2160000E+00,           4,           5,  0.5139522E+05,  0.1331011E+05
  0.2160000E+00,           4,           6,  0.3121460E+07,  0.2299942E+07
  0.2160000E+00,           5,           1,  0.3622980E+06,  0.1785400E+06
  0.2160000E+00,           5,           2,  0.2360622E+03, -0.4664726E+03
  0.2160000E+00,           5,           3,  0.6583089E+06, -0.3476160E+06
  0.2160000E+00,           5,           4, -0.1689846E+04,  0.1125946E+02
  0.2160000E+00,           5,           5,  0.2258358E+09,  0.7888778E+08
  0.2160000E+00,           5,           6,  0.2099921E+05, -0.6510021E+05
  0.2160000E+00,           6,           1, -0.4569808E+03, -0.1151118E+03
  0.2160000E+00,           6,           2, -0.4027295E+05,  0.3303838E+06
  0.2160000E+00,           6,           3, -0.4287679E+04, -0.5333665E+04
  0.2160000E+00,           6,           4,  0.3260466E+07,  0.2291062E+07
  0.2160000E+00,           6,           5, -0.2245037E+06, -0.1356877E+06
  0.2160000E+00,           6,           6,  0.9890258E+08,  0.8090843E+08
  0.2160000E+00,           1,           1,  0.7202252E+03,  0.4557449E+03
  0.2160000E+00,           1,           2,  0.2372307E+00, -0.1860288E+01
  0.2160000E+00,           1,           3, -0.9452664E+03, -0.1397097E+04
  0.2160000E+00,           1,           4, -0.6695664E+01,  0.8951594E+01
  0.2160000E+00,           1,           5,  0.3225550E+06,  0.1614979E+06
  0.2160000E+00,           1,           6,  0.2577037E+02, -0.1853466E+03
  0.2160000E+00,           2,           1, -0.8575522E+01, -0.1592882E+01
  0.2160000E+00,           2,           2,  0.1610466E+05,  0.1793495E+05
  0.2160000E+00,           2,           3, -0.7642620E+02, -0.9691125E+02
  0.2160000E+00,           2,           4, -0.7779602E+05, -0.4224292E+05
  0.2160000E+00,           2,           5, -0.4224556E+04, -0.2090842E+04
  0.2160000E+00,           2,           6, -0.8279839E+04,  0.2925958E+06
  0.2160000E+00,           3,           1,  0.1877441E+04,  0.3658727E+02
  0.2160000E+00,           3,           2,  0.4500647E+01,  0.3730140E+01
  0.2160000E+00,           3,           3,  0.8782577E+05,  0.9629441E+04
  0.2160000E+00,           3,           4,  0.6095366E+02, -0.5670560E+02
  0.2160000E+00,           3,           5,  0.1650744E+07,  0.2806264E+06
  0.2160000E+00,           3,           6,  0.6830776E+03,  0.1269000E+03
  0.2160000E+00,           4,           1,  0.9907298E+02, -0.7602418E+00
  0.2160000E+00,           4,           2, -0.7300210E+05, -0.3862168E+05
  0.2160000E+00,           4,           3,  0.1047871E+04,  0.9382819E+03
  0.2160000E+00,           4,           4,  0.3048409E+07,  0.6435752E+06
  0.2160000E+00,           4,           5,  0.5139522E+05,  0.1331011E+05
  0.2160000E+00,           4,           6,  0.3121460E+07,  0.2299942E+07
  0.2160000E+00,           5,           1,  0.3622980E+06,  0.1785400E+06
  0.2160000E+00,           5,           2,  0.2360622E+03, -0.4664726E+03
  0.2160000E+00,           5,           3,  0.6583089E+06, -0.3476160E+06
  0.2160000E+00,           5,           4, -0.1689846E+04,  0.1125946E+02
  0.2160000E+00,           5,           5,  0.2258358E+09,  0.7888778E+08
  0.2160000E+00,           5,           6,  0.2099921E+05, -0.6510021E+05
  0.2160000E+00,           6,           1, -0.4569808E+03, -0.1151118E+03
  0.2160000E+00,           6,           2, -0.4027295E+05,  0.3303838E+06
  0.2160000E+00,           6,           3, -0.4287679E+04, -0.5333665E+04
  0.2160000E+00,           6,           4,  0.3260466E+07,  0.2291062E+07
  0.2160000E+00,           6,           5, -0.2245037E+06, -0.1356877E+06
  0.2160000E+00,           6,           6,  0.9890258E+08,  0.8090843E+08
  0.2160000E+00,           1,           1,  0.7202252E+03,  0.4557449E+03
  0.2160000E+00,           1,           2,  0.2372307E+00, -0.1860288E+01
  0.2160000E+00,           1,           3, -0.9452664E+03, -0.1397097E+04
  0.2160000E+00,           1,           4, -0.6695664E+01,  0.8951594E+01
  0.2160000E+00,           1,           5,  0.3225550E+06,  0.1614979E+06
  0.2160000E+00,           1,           6,  0.2577037E+02, -0.1853466E+03
  0.2160000E+00,           2,           1, -0.8575522E+01, -0.1592882E+01
  0.2160000E+00,           2,           2,  0.1610466E+05,  0.1793495E+05
  0.2160000E+00,           2,           3, -0.7642620E+02, -0.9691125E+02
  0.2160000E+00,           2,           4, -0.7779602E+05, -0.4224292E+05
  0.2160000E+00,           2,           5, -0.4224556E+04, -0.2090842E+04
  0.2160000E+00,           2,           6, -0.8279839E+04,  0.2925958E+06
  0.2160000E+00,           3,           1,  0.1877441E+04,  0.3658727E+02
  0.2160000E+00,           3,           2,  0.4500647E+01,  0.3730140E+01
  0.2160000E+00,           3,           3,  0.8782577E+05,  0.9629441E+04
  0.2160000E+00,           3,           4,  0.6095366E+02, -0.5670560E+02
  0.2160000E+00,           3,           5,  0.1650744E+07,  0.2806264E+06
  0.2160000E+00,           3,           6,  0.6830776E+03,  0.1269000E+03
  0.2160000E+00,           4,           1,  0.9907298E+02, -0.7602418E+00
  0.2160000E+00,           4,           2, -0.7300210E+05, -0.3862168E+05
  0.2160000E+00,           4,           3,  0.1047871E+04,  0.9382819E+03
  0.2160000E+00,           4,           4,  0.3048409E+07,  0.6435752E+06
  0.2160000E+00,           4,           5,  0.5139522E+05,  0.1331011E+05
  0.2160000E+00,           4,           6,  0.3121460E+07,  0.2299942E+07
  0.2160000E+00,           5,           1,  0.3622980E+06,  0.1785400E+06
  0.2160000E+00,           5,           2,  0.2360622E+03, -0.4664726E+03
  0.2160000E+00,           5,           3,  0.6583089E+06, -0.3476160E+06
  0.2160000E+00,           5,           4, -0.1689846E+04,  0.1125946E+02
  0.2160000E+00,           5,           5,  0.2258358E+09,  0.7888778E+08
  0.2160000E+00,           5,           6,  0.2099921E+05, -0.6510021E+05
  0.2160000E+00,           6,           1, -0.4569808E+03, -0.1151118E+03
  0.2160000E+00,           6,           2, -0.4027295E+05,  0.3303838E+06
  0.2160000E+00,           6,           3, -0.4287679E+04, -0.5333665E+04
  0.2160000E+00,           6,           4,  0.3260466E+07,  0.2291062E+07
